,ad,bizseller,checkout,contact_hope,free_shipping,is_adult,is_super_up_shop,location,max_cpc,name,num_comment,num_faved,only_neighborhood,outlink_url,pid,price,product_image,pu_id,ref_campaign,ref_code,ref_medium,ref_content,ref_source,status,style,super_up,tag,uid,update_time,used,bun_pay_filter_enabled,imp_id,ad_ref,faved
385,False,False,False,False,False,False,,인천광역시 남동구 논현2동,,2007 나이키 줌에어 덩크로우 호나우지뉴(275),0,1,False,,168092827,72000,https://media.bunjang.co.kr/product/168092827_1_1635923920_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 나이키덩크로우 호나우지뉴 나이키275 나이키덩크,7218969,1636513635,1,True,3903618b92250b083e17,,False
386,False,False,False,False,False,False,,경기도 파주시 운정2동,,덩크로우 골든로드 280,0,11,False,,168750833,135000,https://media.bunjang.co.kr/product/168750833_1_1635843483_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크 골든로드 280 골든로드280,2910356,1636513635,1,True,3903618b92250b083e18,,False
387,False,False,False,False,False,False,,충청북도 청주시 흥덕구 봉명1동,,나이키 덩크로우 세라믹 275 정품,0,1,False,,168695124,249000,https://media.bunjang.co.kr/product/168695124_1_1635781465_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,덩크로우 조던1 나이키 275,76504398,1636513604,1,True,3903618b92250b083e19,,False
388,False,False,False,False,False,False,,부산광역시 동래구 온천제3동,,나이키 덩크 로우 범고래 gs 225,0,0,False,,169297235,299000,https://media.bunjang.co.kr/product/169297235_1_1636348447_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크로우 범고래 gs225 우먼스,11396803,1636513586,2,False,3903618b92250b083e1a,,False
389,False,False,False,False,False,False,,부산광역시 동래구 온천제3동,,나이키 덩크 로우 커리,0,3,False,,165161257,450000,https://media.bunjang.co.kr/product/165161257_1_1632456781_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크 로우 커리 285,11396803,1636513586,2,False,3903618b92250b083e1b,,False
390,False,False,False,False,True,False,,,,나이키 덩크sb로우 클래식 그린 275,0,0,False,,169485050,320000,https://media.bunjang.co.kr/product/169485050_1_1636513585_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키덩크 덩크로우 sb덩크로우클래식그린 덩크sb 덩크sb그린,1516614,1636513585,2,False,3903618b92250b083e1c,,False
391,False,False,False,False,False,False,,서울특별시 강남구 일원2동,,오프화이트 나이키 덩크로우 Lot.18 275사이즈,0,2,False,,167375873,540000,https://media.bunjang.co.kr/product/167375873_1_1635293940_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,오프화이트 덩크로우 lot18,6840030,1636513580,2,True,3903618b92250b083e1d,,False
392,False,False,False,False,False,False,,,,나이키운동화 덩크로우 올흰245,0,0,False,,169484961,160000,https://media.bunjang.co.kr/product/169484961_1_1636513498_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키덩크로우 나이키덩크로우24 나이키운동화 덩크로우,4044246,1636513573,2,False,3903618b92250b083e1e,,False
393,False,False,False,False,False,False,,경기도 수원시 팔달구 우만2동,,[300] 나이키 덩크 로우 SB 코트퍼플,0,4,False,,160072798,330000,https://media.bunjang.co.kr/product/160072798_1_1636369406_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,덩크로우 덩크로우코트퍼플 덩크sb,9743824,1636513337,1,False,3903618b92250b083e1f,,False
394,False,False,False,False,False,False,,경기도 수원시 팔달구 우만2동,,[300] 나이키 덩크 로우 SB 코트퍼플,0,16,False,,159340873,330000,https://media.bunjang.co.kr/product/159340873_1_1636369414_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,덩크로우 덩크sb 덩크로우코트퍼플 덩크코트퍼플,9743824,1636513337,1,False,3903618b92250b083e20,,False
395,False,False,False,False,True,False,,대구광역시 서구 내당1동,,나이키 덩크 로우 우먼스 라이트본 245 ,0,12,False,,169093510,160000,https://media.bunjang.co.kr/product/169093510_1_1636160196_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,라이트본 나이키덩크로우라이트본 나이키덩크로우 245 우먼스,2068870,1636513270,1,False,3903618b92250b083e21,,False
396,False,False,False,False,False,False,,부산광역시 서구 부민동,,[250] W 나이키 덩크 로우 펄 화이트,0,10,False,,167074471,120000,https://media.bunjang.co.kr/product/167074471_1_1635666114_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크 250 펄화이트 덩크로우펄화이트,6874590,1636513219,2,True,3903618b92250b083e22,,False
397,False,False,False,False,False,False,,부산광역시 서구 부민동,,[240] (W) 나이키 덩크 로우 블랙 범고래,0,11,False,,167045929,330000,https://media.bunjang.co.kr/product/167045929_1_1636512841_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 범고래 240 덩크로우 나이키덩크로우범고래,6874590,1636513219,2,False,3903618b92250b083e23,,False
398,False,False,False,False,False,False,,대전광역시 서구 가수원동,,나이키 덩크로우 범고래 260 33만원,0,0,False,,169382506,330000,https://media.bunjang.co.kr/product/169382506_1_1636423861_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 나이키덩크로우범고래 범고래,2222362,1636513110,2,False,3903618b92250b083e24,,False
399,False,False,False,False,False,False,,,,나이키 덩크로우 범고래,0,0,False,,169297281,300000,https://media.bunjang.co.kr/product/169297281_1_1636348384_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,235사이즈 나이키덩크로우범고래235 범고래235 나이키235,77065762,1636513109,1,False,3903618b92250b083e25,,False
400,False,False,False,False,False,False,,인천광역시 남구 용현5동,,나이키 덩크로우 범고래,0,0,False,,169202101,320000,https://media.bunjang.co.kr/product/169202101_1_1636261717_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 나이키덩크로우범고래 정품 직거래 덩크275,3972080,1636513065,2,False,3903618b92270b08508e,,False
401,False,False,False,False,True,False,,부산광역시 영도구 청학제2동,,나이키 덩크 로우 시카고 75주년 260 판매합니다. (밑창보강),0,0,False,,169133461,379000,https://media.bunjang.co.kr/product/169133461_1_1636194782_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,시카고덩크 시카고260 시카고75 #나이키브랜덕데이 나이키브랜덕데이,12527676,1636512934,1,True,3903618b92270b08508f,,False
402,False,False,False,False,True,False,,경상남도 함안군 가야읍,,[240] 우먼스 나이키 덩크 로우 펄 화이트,0,2,False,,166667018,128000,https://media.bunjang.co.kr/product/166667018_1_1636383636_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,펄화이트 덩크로우 W240 240,13144017,1636512841,2,False,3903618b92270b085090,,False
403,False,False,False,False,False,False,,서울특별시 은평구 대조동,,나이키 덩크로우 코스트 팝니다,0,7,False,,166820641,170000,https://media.bunjang.co.kr/product/166820641_1_1636382580_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 나이키덩크로우 나이키덩크로우270 덩크로우코스트 덩크로우,8809521,1636512803,1,False,3903618b92270b085091,,False
404,False,False,False,False,True,False,,부산광역시 북구 화명제3동,,(W290)나이키 덩크 로우 디스럽트 짐레드,0,2,False,,156592203,230000,https://media.bunjang.co.kr/product/156592203_1_1633450884_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,덩크로우 디스럽트 짐레드 290 나이키브랜덕데이,3889470,1636512717,1,True,3903618b92270b085092,,False
405,False,False,False,False,False,False,,서울특별시 서초구 방배본동,,덩크로우 SP 세라믹 265,0,0,False,,169053939,200000,https://media.bunjang.co.kr/product/169053939_1_1636337444_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,덩크로우 나이키신발 나이키 덩크265,6941849,1636512680,1,False,3903618b92270b085093,,False
406,False,False,False,False,True,False,,인천광역시 연수구 연수2동,,[245] 나이키 우먼스 덩크 로우 범고래 DD1503-101,0,1,False,,169483364,290000,https://media.bunjang.co.kr/product/169483364_1_1636512234_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크 로우 범고래 덩크로우,7927546,1636512672,2,False,3903618b92270b085094,,False
407,False,False,False,False,True,False,,경기도 성남시 수정구 복정동,,(285)(당일발송무료) 범고래 나이키 덩크 로우 레트로 블랙,0,2,False,,168449741,344000,https://media.bunjang.co.kr/product/168449741_1_1636531189_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 범고래 덩크 로우 나이키브랜덕데이,270912,1636512586,2,False,3903618b92270b085095,,False
408,False,False,False,False,False,False,,서울특별시 노원구 하계2동,,(260) 나이키 덩크로우 서울 스페셜기프트,0,1,False,,168217442,250000,https://media.bunjang.co.kr/product/168217442_1_1636200552_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크 서울 260 스페셜기프트,4373684,1636512516,1,False,3903618b92270b085096,,False
409,False,False,False,False,False,False,,서울특별시 동대문구 이문제2동,,나이키 덩크 로우 butt-head,0,4,False,,142383491,300000,https://media.bunjang.co.kr/product/142383491_1_1611358665_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,us8 260,8945605,1636512476,2,False,3903618b92270b085097,,False
410,False,False,False,False,False,False,,인천광역시 남동구 만수6동,,나이키 덩크로우 유니버시티 레드,0,3,False,,166389522,750000,https://media.bunjang.co.kr/product/166389522_1_1633617807_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키브랜덕데이,7169408,1636512384,1,True,3903618b92270b085098,,False
411,False,False,False,False,False,False,,인천광역시 남동구 만수6동,,나이키X오프화이트 덩크로우 The 50 - Lot 18,0,0,False,,166389244,1150000,https://media.bunjang.co.kr/product/166389244_1_1633617625_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키브랜덕데이,7169408,1636512384,2,True,3903618b92270b085099,,False
412,False,False,False,False,True,False,,인천광역시 남동구 만수6동,,나이키x카시나 덩크로우 블루버스,0,0,False,,166388851,1100000,https://media.bunjang.co.kr/product/166388851_1_1634563815_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키브랜덕데이,7169408,1636512384,2,True,3903618b92270b08509a,,False
413,False,False,False,False,False,False,,경기도 성남시 분당구 구미동,,[270] 나이키 덩크 로우 플럼,0,10,False,,166631640,245000,https://media.bunjang.co.kr/product/166631640_1_1634061231_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크로우 덩크 덩크270 플럼,3668664,1636512346,1,False,3903618b92270b08509b,,False
414,False,False,False,False,False,False,,서울특별시 동대문구 답십리제2동,,나이키 덩크 로우 범고래 우먼즈 W250사이즈,0,0,False,,166321384,375000,https://media.bunjang.co.kr/product/166321384_1_1634002296_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크 로우 범고래 W250,3723893,1636512292,2,True,3903618b92270b08509c,,False
415,False,False,False,False,True,False,,,,[270] 나이키 덩크 로우 범고래,0,0,False,,169483143,320000,https://media.bunjang.co.kr/product/169483143_1_1636512070_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크 조던 검흰 흰검,3471378,1636512070,2,True,3903618b92270b08509d,,False
416,False,False,False,False,False,False,,서울특별시 관악구 신사동,,(260)나이키 덩크로우 바이오테크 중고,0,38,False,,122179488,185000,https://media.bunjang.co.kr/product/122179488_1_1633997181_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,바이오테크 나이키덩크로우 나이키sb덩크로우 덩크로우바이오테크 바이오테크덩크,2928000,1636511801,1,False,3903618b92270b08509e,,False
417,False,False,False,False,False,False,,서울특별시 노원구 상계5동,,[245]나이키 덩크 로우 범고래 GS,0,2,False,,169482628,300000,https://media.bunjang.co.kr/product/169482628_1_1636512805_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,#나이키덩크로우범고래 나이키 범고래 덩크 240,76181621,1636511687,2,False,3903618b92270b08509f,,False
418,False,False,False,False,False,False,,경상북도 경산시 서부2동,,235 (W)나이키 덩크 로우 펄 화이트 새제품,0,5,False,,168168455,115000,https://media.bunjang.co.kr/product/168168455_1_1635847731_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,덩크 펄 화이트 새제품 235,5668587,1636511614,2,True,3903618b92270b0850a0,,False
419,False,False,False,False,False,False,,경기도 오산시 중앙동,,나이키 덩크 로우 sp 플럼,0,2,False,,166560172,199000,https://media.bunjang.co.kr/product/166560172_1_1635086697_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 나이키덩크 덩크 플럼 275,4497988,1636511573,1,False,3903618b92270b0850a1,,False
420,False,False,False,False,True,False,,경기도 평택시 고덕면,,덩크로우 오렌지펄,0,2,False,,169239403,100000,https://media.bunjang.co.kr/product/169239403_1_1636383528_w{res}.jpg,,,soldout_test_v2:B,,,,1,,,나이키 덩크로우 덩크 오렌지펄 조던1,8602767,1636511549,1,False,3903618b92270b0850a2,,False
421,False,False,False,False,False,False,,충청북도 청주시 흥덕구 복대2동,,나이키 오프화이트 덩크 로우 50of18 280size,0,1,False,,169220524,529000,https://media.bunjang.co.kr/product/169220524_1_1636511500_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,조던 덩크 오프화이트 스캇 프라그먼트,74408594,1636511491,2,True,3903618b92270b0850a3,,False
422,False,False,False,False,False,False,,경기도 용인시 수지구 풍덕천2동,,나이키 에버넌 로우 285 정품,0,4,False,,166590934,50000,https://media.bunjang.co.kr/product/166590934_1_1634107492_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,덩크 285 나이키 운동화,77049093,1636511400,1,False,3903618b92270b0850a4,,False
423,False,False,False,False,False,False,,부산광역시 수영구 수영동,,나이키 X 오프화이트 덩크 로우 18번 275사이즈,0,3,False,,163022691,600000,https://media.bunjang.co.kr/product/163022691_1_1635688234_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 오프화이트 덩크로우 275,1621166,1636511344,2,False,3903618b92270b0850a5,,False
424,False,False,False,False,False,False,,부산광역시 수영구 수영동,,나이키 덩크로우 유니버시티블루 270사이즈,0,3,False,,167410607,330000,https://media.bunjang.co.kr/product/167410607_1_1635688224_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크로우 유니버시티블루 270사이즈,1621166,1636511340,2,False,3903618b92270b0850a6,,False
425,False,False,False,False,False,False,,서울특별시 노원구 상계5동,,[265]나이키 덩크 로우 챔피언쉽 골든로드,0,0,False,,169482161,140000,https://media.bunjang.co.kr/product/169482161_1_1636512794_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키덩크로우 나이키 덩크 265 골든로드,76181621,1636511327,2,False,3903618b92270b0850a7,,False
426,False,False,False,False,False,False,,경기도 안산시 상록구 사이동,,(미개봉) 나이키 덩크 로우 레트로 챔피언쉽 골든로드 310,0,0,False,,169482059,170000,https://media.bunjang.co.kr/product/169482059_1_1636511324_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,덩크로우 덩크로우310 덩크로우골든로드 덩크로우레트로 DD1391,3206814,1636511242,2,False,3903618b92270b0850a8,,False
427,False,False,False,False,False,False,,인천광역시 연수구 동춘2동,,나이키 덩크 로우 검흰 범고래 260 265 275 280 나코탭 새상품,0,6,False,,142505810,499000,https://media.bunjang.co.kr/product/142505810_1_1612668932_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,nike dunk 덩크로우 범고래 nikedunk,3028782,1636511242,2,False,3903618b92270b0850a9,,False
428,False,False,False,False,False,False,,,,나이키 덩크로우 코스트 285,0,1,False,,166290909,395000,https://media.bunjang.co.kr/product/166290909_1_1633955724_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키브랜덕데이 덩크로우 코스트,9426885,1636511223,2,False,3903618b92270b0850aa,,False
429,False,False,False,False,False,False,,경기도 포천시 포천동,,나이키 덩크로우 라이트본 235 판매합니다,0,18,False,,168432416,250000,https://media.bunjang.co.kr/product/168432416_1_1635549771_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키덩크로우 덩크로우라이트본 덩크235,12252936,1636511190,2,False,3903618b92270b0850ab,,False
430,False,False,False,False,True,False,,경기도 의정부시 신곡1동,,[235] 범고래 우먼스 나이키 덩크 로우 팝니다 미개봉,0,0,False,,169481571,300000,https://media.bunjang.co.kr/product/169481571_1_1636512960_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크로우 235 범고래 나이키덩크로우범고,10584064,1636511159,1,True,3903618b92270b0850ac,,False
431,False,False,False,False,False,False,,,,나이키 덩크로우 범고래 270,0,0,False,,169151517,340000,https://media.bunjang.co.kr/product/169151517_1_1636448701_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,범고래 나이키 나이키덩크로우범고래,2664268,1636511092,1,False,3903618b92270b0850ad,,False
432,False,False,False,False,True,False,,경기도 광명시 광명5동,,[275] 덩크로우 미디엄그레이 회빨,0,7,False,,168991279,155000,https://media.bunjang.co.kr/product/168991279_1_1636374846_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 조던 아디다스 뉴발란스 스톤,1124828,1636511071,1,False,3903618b92270b0850ae,,False
433,False,False,False,False,True,False,,서울특별시 용산구 남영동,,나이키 덩크 로우 우먼즈 250 (범고래),0,1,False,,169393827,310000,https://media.bunjang.co.kr/product/169393827_1_1636451157_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 나이키덩크로우범고래 나이키덩크로우 250,6390027,1636510976,2,False,3903618b92270b0850af,,False
434,False,False,False,False,False,False,,광주광역시 동구 동명동,,오프화이트 X 나이키 덩크로우 lot-18 285,0,0,False,,169426052,510000,https://media.bunjang.co.kr/product/169426052_1_1636455170_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,오프화이트 덩크로우 나이키 나이키덩크 285,3489872,1636510969,1,False,3903618b92270b0850b0,,False
435,False,False,False,False,False,False,,서울특별시 노원구 상계5동,,[250]나이키 덩크 로우 범고래,0,1,False,,169481313,300000,https://media.bunjang.co.kr/product/169481313_1_1636512772_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키덩크로우범고래 나이키 조던 덩크 범고래,76181621,1636510691,2,False,3903618b92270b0850b1,,False
436,False,False,False,False,False,False,,울산광역시 남구 삼산동,,나이키 덩크 로우 블랙 범고래 235 새제품,0,3,False,,168806802,360000,https://media.bunjang.co.kr/product/168806802_1_1636510775_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,범고래 나이키덩크로우범고래 235,4546103,1636510677,2,True,3903618b92270b0850b2,,False
437,False,False,False,False,False,False,,울산광역시 남구 삼산동,,나이키 덩크 로우 블랙 범고래 255 미착용 새제품,0,0,False,,168806654,360000,https://media.bunjang.co.kr/product/168806654_1_1636510768_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키덩크로우범고래 나이키범고래 255,4546103,1636510677,2,True,3903618b92270b0850b3,,False
438,False,False,False,False,False,False,,울산광역시 남구 삼산동,,나이키 덩크 로우 블랙 범고래 260 새제품,0,2,False,,168806474,360000,https://media.bunjang.co.kr/product/168806474_1_1636510782_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키덩크로우범고래 범고래 260,4546103,1636510677,2,True,3903618b92270b0850b4,,False
439,False,False,False,False,False,False,,,,gs나이키 덩크로우 범고래 팝니다[235],0,5,False,,168445722,300000,https://media.bunjang.co.kr/product/168445722_1_1636510689_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,범고래 덩크로우 gs 235 나이키,77404690,1636510670,2,False,3903618b92270b0850b5,,False
440,False,False,False,False,False,False,,인천광역시 부평구 삼산1동,,나이키 오프화이트 덩크로우46 280 나코탭,0,2,False,,169479428,340000,https://media.bunjang.co.kr/product/169479428_1_1636509038_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 나이키오프화이트 남자 스니커즈 한정판,77296971,1636510604,1,False,3903618b92270b0850b6,,False
441,False,False,False,False,False,False,,인천광역시 서구 가정3동,,나이키 덩크로우 범고래 우먼스245,0,0,False,,169315988,290000,https://media.bunjang.co.kr/product/169315988_1_1636510269_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크로우 나이키덩크로우범고래 245,657965,1636510540,2,False,3903618b92270b0850b7,,False
442,False,False,False,False,False,False,,전라북도 전주시 덕진구 덕진동,,나이키 덩크로우 SB 프로 클리어 제이드 265미리,0,14,False,,151143766,230000,https://media.bunjang.co.kr/product/151143766_1_1630037860_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,덩크로우 클리어제이드 리버스티파니 265미리,5504612,1636510521,1,True,3903618b92270b0850b8,,False
443,False,False,False,False,False,False,,경기도 화성시 동탄2동,,나이키 X 오프화이트 덩크 로우 더 50-로트 46  265사이즈,0,0,False,,161993327,499000,https://media.bunjang.co.kr/product/161993327_1_1629639948_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,,1263716,1636510520,1,False,3903618b92270b0850b9,,False
444,False,False,False,False,True,False,,서울특별시 금천구 가산동,,"나이키 올드 덩크 SB 로우 ""BARELY GREEN""",0,2,False,,155332185,360000,https://media.bunjang.co.kr/product/155332185_1_1626759487_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크로우 나이키덩크 나이키덩크로우 올드덩크,1003902,1636510353,1,False,3903618b92270b0850ba,,False
445,False,False,False,False,False,False,,서울특별시 강동구 천호제2동,,나이키 덩크로우 유니버시티 275,0,7,False,,167923993,380000,https://media.bunjang.co.kr/product/167923993_1_1636215794_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크 덩크로우 유니버시티,9404937,1636510202,1,False,3903618b92270b0850bb,,False
446,False,False,False,False,False,False,,서울특별시 중구 황학동,,나이키 덩크로우 켄터키 로얄블루,0,1,False,,169409819,280000,https://media.bunjang.co.kr/product/169409819_1_1636442794_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크로우 켄터키 275 덩크로우켄터키,1581384,1636510153,1,False,3903618b92270b0850bc,,False
447,False,False,False,False,False,False,,서울특별시 서초구 서초2동,,나이키 덩크 로우 챔피언쉽 그레이 죠지타운,0,0,False,,169480681,250000,https://media.bunjang.co.kr/product/169480681_1_1636510399_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크 챔피언쉽그레이 270 범고래,77251409,1636510136,2,False,3903618b92270b0850bd,,False
448,False,False,False,False,False,False,,부산광역시 해운대구 좌제1동,,나이키 덩크로우 범고래 260,0,1,False,,169349727,350000,https://media.bunjang.co.kr/product/169349727_1_1636378048_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,,786578,1636510115,1,False,3903618b92270b0850be,,False
449,False,False,False,False,False,False,,경기도 화성시 송산면,,나이키 로우 덩크 범고래 DD1391-100(300mm),0,0,False,,169383975,370000,https://media.bunjang.co.kr/product/169383975_1_1636425173_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 나이키덩크로우범고래 정품 300mm,1434303,1636510043,2,False,3903618b92270b0850bf,,False
450,False,False,False,False,True,False,,경기도 안산시 상록구 사동,,나이키 덩크로우 우먼스 W250,0,0,False,,169425918,290000,https://media.bunjang.co.kr/product/169425918_1_1636451749_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키덩크로우 나이키 덩크로우 덩크로우범고래 덩크로우250,77103943,1636509992,1,True,3903618b92270b0850c0,,False
451,False,False,False,False,True,False,,경기도 성남시 수정구 복정동,,카시나 덩크 로우 버스 블루,0,1,False,,134498124,1000000,https://media.bunjang.co.kr/product/134498124_1_1631588651_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,카시나 나이키 덩크로우 덩크,1447656,1636509979,2,True,3903618b92270b0850c1,,False
452,False,False,False,False,False,False,,인천광역시 서구 가정2동,,나이키 덩크로우 시카고 극미중고,0,2,False,,167464905,640000,https://media.bunjang.co.kr/product/167464905_1_1636127058_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크 조던 시카고 260,1205709,1636509842,1,False,3903618b92270b0850c2,,False
453,False,False,False,False,False,False,,서울특별시 서초구 서초2동,,나이키 덩크 로우 범고래 우먼즈 235,0,0,False,,169480343,320000,https://media.bunjang.co.kr/product/169480343_1_1636533636_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,덩크 나이키 범고래 235,77251409,1636509826,2,False,3903618b92270b0850c3,,False
454,False,False,False,False,True,False,,인천광역시 서구 검단5동,,나이키 공홈당첨 덩크로우 범고래 280mm 새상품 팝니다,0,0,False,,169480302,325000,https://media.bunjang.co.kr/product/169480302_1_1636509786_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키덩크로우범고래 범고래280,12378889,1636509786,1,False,3903618b92270b0850c4,,False
455,False,False,False,False,True,False,,서울특별시 송파구 문정1동,,나이키 덩크 로우 라이트본 230,0,10,False,,166815209,279000,https://media.bunjang.co.kr/product/166815209_1_1636509465_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,덩크 덩크로우 나이키덩크 나이키덩크로우 라이트본,10976771,1636509469,2,False,3903618b92270b0850c5,,False
456,False,False,False,False,False,False,,경상북도 구미시 상모사곡동,,나이키 덩크 로우 펄화이트 W255,0,5,False,,167231750,119000,https://media.bunjang.co.kr/product/167231750_1_1636514740_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키덩크로우 덩크로우 펄화이트 덩크펄화이트 나이키펄화이트,4322440,1636509357,2,False,3903618b92270b0850c6,,False
457,False,False,False,False,True,False,,경기도 고양시 일산동구 식사동,,나이키 덩크로우 바시티그린 270,0,0,False,,169281674,310000,https://media.bunjang.co.kr/product/169281674_1_1636509268_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 나이키덩크로우 덩크로우 덩크,77096683,1636509313,1,False,3903618b92270b0850c7,,False
458,False,False,False,False,False,False,,경상북도 구미시 상모사곡동,,나이키 덩크로우 범고래 W240,0,1,False,,169397461,300000,https://media.bunjang.co.kr/product/169397461_1_1636515941_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,범고래 나이키범고래 덩크로우범고래 덩크범고래,4322440,1636509312,2,False,3903618b92270b0850c8,,False
459,False,False,False,False,False,False,,부산광역시 수영구 광안제4동,,나이키 덩크로우 라이트본 270,0,6,False,,169315852,265000,https://media.bunjang.co.kr/product/169315852_1_1636435454_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키덩크로우 나이키덩크라이트본 아이키덩크 라이트본270,475984,1636509154,2,False,3903618b92270b0850c9,,False
460,False,False,False,False,False,False,,서울특별시 마포구 연남동,,[280] 조던1 로우 스타피쉬,0,1,False,,169150975,350000,https://media.bunjang.co.kr/product/169150975_1_1636425398_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 조던1 로우 280 덩크,3385117,1636509101,1,False,3903618b92270b0850ca,,False
461,False,False,False,False,False,False,,경기도 용인시 수지구 성복동,,SB 덩크 로우 레이건 285 ,0,4,False,,167990040,329000,https://media.bunjang.co.kr/product/167990040_1_1636364232_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,덩크로우 레이건 285 sb덩크 나이키,7468495,1636509046,1,False,3903618b92270b0850cb,,False
462,False,False,False,False,False,False,,서울특별시 강남구 대치2동,,[275] 나이키 션클리버 덩크 로우,0,1,False,,159702676,940000,https://media.bunjang.co.kr/product/159702676_1_1626837279_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 션클리버 275 홀리데이 덩크,11536238,1636508911,1,False,3903618b92270b0850cc,,False
463,False,False,False,False,False,False,,서울특별시 강서구 가양제2동,,[w250] 나이키 덩크로우 옐로우 스트라이크 새상품,0,4,False,,165519474,230000,https://media.bunjang.co.kr/product/165519474_1_1636175858_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키덩크로우 옐로우스트라이크 덩크250,10197793,1636508890,2,False,3903618b92270b0850cd,,False
