,location,name,num_faved,pid,price,status,uid,update_time,used
2429,광주광역시 광산구 월곡1동,[275] 나이키 X 오프화이트 덩크로우 더 50 - 로트 50,1,163775269,1600000,0,9325750,1635134054,2
2430,서울특별시 도봉구 창제4동,나이키 덩크로우 x nba / 240(가격인하),8,167397008,240000,0,8384087,1635133408,1
2431,서울특별시 영등포구 여의동,나이키 x 파라 SB덩크 로우 프로 앱스트랙트 아트,3,161585549,510000,0,75452990,1635131062,2
2432,서울특별시 영등포구 여의동,나이키 덩크 로우 레트로 챔피언쉽 그레이,6,164682302,279000,0,75452990,1635131062,2
2433,,나이키 덩크 로우 레트로 블랙,4,165983006,290000,0,75396782,1635128195,1
2434,,나이키 덩크로우,1,167974182,130000,0,77389290,1635127282,1
2435,충청남도 당진시 당진1동,나이키 덩크로우 서울,0,162546062,300000,0,441428,1635125675,2
2436,전라남도 순천시 서면,[260] 나이키 트래비스 스캇 덩크 SB 로우,5,167148749,1800000,0,12107836,1635125449,1
2437,인천광역시 부평구 부개1동,나이키 SB 덩크로우 화이트 게임로얄 265,18,152880351,280000,0,4150619,1635124400,1
2438,서울특별시 서초구 반포본동,나이키 덩크로우 레트로 (그레이포그),2,167969889,390000,0,12299937,1635122857,1
2439,부산광역시 북구 화명제1동,나이키 스니커즈260,1,162151323,15000,0,4979881,1635121900,1
2440,경상남도 창원시 진해구 자은동,나이키 덩크로우 범고래245->250교환,1,167967433,100,0,2232482,1635119087,1
2441,경기도 안산시 상록구 사동,나이키 덩크로우 범고래 270,3,167785635,370000,0,367288,1635093489,2
2442,서울특별시 강동구 천호제1동,나이키 덩크 로우 챔피언쉽 골드 270 판매,0,167863883,170000,0,5102123,1635092306,1
2443,,나이키 덩크 로우 범고래 225,0,166931949,400000,0,77195233,1635089744,1
2444,서울특별시 관악구 은천동,나이키 덩크로우 270,0,156387378,400000,0,7139444,1635087975,2
2445,서울특별시 성동구 성수2가제1동,덩크로우 넷츠,1,167954446,270000,0,6815563,1635087875,1
2446,충청북도 청주시 서원구 사창동,(판매) 나이키 덩크로우 미디움그레이 265,4,153349846,200000,0,10418699,1635084816,2
2447,경기도 양주시 양주2동,나이키 덩크 로우 레트로 DD1391-004 사이즈 260,0,167947584,240000,0,76827476,1635083480,2
2448,,나이키 하이퍼덩크 2016 로우 사이즈 270,11,134315161,60000,0,11996119,1635083057,13
2449,인천광역시 부평구 부평1동,나이키 덩크 로우 골든로드 275 새상품 팝니다,0,167937703,180000,0,1841118,1635077812,2
2450,전라북도 군산시 나운3동,나이키 덩크 로우 레트로 250,0,167141622,170000,0,3030772,1635071407,2
2451,경기도 평택시 중앙동,나이키 덩크로우 포톤더스트,0,166827075,420000,0,1219535,1635066339,1
2452,서울특별시 광진구 자양동,"[235,240] 나이키 덩크로우 그린 글로우 우먼스",1,165758204,299000,0,11934642,1635058688,2
2453,전라북도 전주시 완산구 서신동,나이키 덩크로우 범고래 280,0,167904478,389000,0,6265571,1635057519,2
2454,경기도 안양시 만안구 안양5동,나이키 덩크로우 더스티 올리브 255,0,162922517,300000,0,474747,1635049349,1
2455,부산광역시 해운대구 좌제2동,[GS240] 나이키 덩크로우 핑크 폼,2,167891768,300000,0,7903958,1635048816,2
2456,전라북도 전주시 덕진구 호성동,나이키 덩크로우sb bmw[265],80,164524981,290000,0,6669281,1635048803,1
2457,부산광역시 해운대구 좌제2동,[W240] 나이키 덩크로우 오렌지 펄,0,167891604,300000,0,7903958,1635048693,2
2458,광주광역시 광산구 월곡1동,[280] 나이키 덩크로우 레트로 미다스 골드,1,167700620,280000,0,9325750,1635047414,2
2459,광주광역시 광산구 월곡1동,[285] 나이키 X 파라 SB 덩크로우 프로 앱스트랙스 아트,2,162392561,500000,0,9325750,1635047404,2
2460,광주광역시 광산구 월곡1동,[285] 나이키 X FTC SB 덩크로우 프로 QS 라군 펄스,2,160773514,700000,0,9325750,1635047404,2
2461,광주광역시 광산구 월곡1동,[285] 나이키 SB 덩크로우 하이네켄,7,158101574,7700000,0,9325750,1635047404,2
2462,광주광역시 광산구 월곡1동,[285] 나이키 SB 덩크로우 세인트 패브릭 데이 화이트 그린,3,156467796,650000,0,9325750,1635047404,2
2463,광주광역시 광산구 월곡1동,[285] 나이키 덩크로우 포톤 더스트,0,167285637,450000,0,9325750,1635047404,1
2464,,나코텝270)나이키 SB 덩크 로우 X 벤앤제리스,26,125501233,1580000,0,2755324,1635037135,13
2465,경기도 성남시 분당구 서현1동,[230w]나이키 덩크로우 캔디 나코택,8,156524665,219000,0,2649153,1635009450,1
2466,서울특별시 송파구 오금동,[270] 나이키 덩크로우 범고래 미시착 새상품 팝니다,5,167864806,330000,0,75178037,1635003852,2
2467,서울특별시 송파구 오륜동,사이즈 교환) 나이키 덩크로우 바시티 메이즈,0,165138505,0,0,6598671,1635002976,1
2468,광주광역시 서구 화정2동,나이키 덩크로우 챔피언쉽 골든로드 255,0,167810886,200000,0,10743655,1635002131,1
2469,서울특별시 강서구 염창동,나이키 덩크 로우 레트로 260사이즈,1,167857843,150000,0,76886403,1634998492,1
2470,부산광역시 사하구 괴정제3동,나이키 덩크 로우 커뮤니티 카든 235,3,167494677,180000,0,2942728,1634997169,1
2471,서울특별시 송파구 잠실7동,nike dunk low halloween 덩크로우 할로윈 250/255,1,167854362,99000,0,74657910,1634996469,1
2472,경기도 성남시 분당구 이매2동,235 나이키 덩크 로우 네이쳐 세일,3,167845253,179000,0,9870858,1634990926,2
2473,제주특별자치도 서귀포시 대정읍,(290)나이키X오프화이트 덩크 로우 유니버시티 골드 미드나잇 네이비,1,165039771,600000,0,8820538,1634990382,2
2474,,(260)덩크로우 시러큐스 ,1,166229981,450000,0,75794705,1634989652,1
2475,경기도 고양시 덕양구 성사1동,나이키 덩크로우 범고래 270,2,167838447,360000,0,13056135,1634986495,1
2476,경기도 안양시 동안구 호계1동,(265) 나이키 덩크로우 더스티 올리브,1,167412612,325000,0,2662749,1634983690,2
2477,경기도 수원시 권선구 권선2동,[260]나이키 덩크로우 골드,1,167718956,145000,0,6011137,1634968864,1
2478,,나이키 덩크로우 챔피언십 골드,0,167798789,155000,0,5843458,1634960221,1
2479,,나이키 오프화이트 the 50 덩크로우 265,2,161504497,600000,0,75035378,1634957026,1
2480,서울특별시 강서구 화곡제1동,나이키X 오프화이트 덩크 로우 더 50-Lot 20,1,166306230,480000,0,8909580,1634956814,2
2481,인천광역시 부평구 부개1동,나이키 SB 덩크로우 블루 퓨리 280,8,150945760,220000,0,4150619,1634954971,13
2482,서울특별시 강남구 압구정동,덩크로우 화이트 미스트 그린,0,162410468,3500000,0,1242645,1634947087,2
2483,서울특별시 광진구 광장동,덩크로우 유니버시티 레드 265 스탁x 구매,3,156491600,650000,0,794835,1634944960,2
2484,서울특별시 광진구 광장동,나이키 덩크로우 시라큐스 265 미시착 새상품,0,156491714,700000,0,794835,1634944955,2
2485,경기도 수원시 영통구 영통2동,나이키 SB 덩크 로우 레이건 타이다이 블랙(245)+레이건 스냅백 ,5,160483296,330000,0,4268691,1634943947,2
2486,인천광역시 연수구 송도3동,나이키 덩크로우 화이트펄 w 225,1,167778568,140000,0,2576921,1634921718,1
2487,,나이키 덩크 로우 범고래 GS 230 새상품 급처 에눌X,4,167653948,310000,1,77711186,1634921322,1
2488,부산광역시 해운대구 반여제1동,나이키 덩크로우 범고래 240 팔아요,2,167720515,310000,1,8738878,1634916485,1
2489,서울특별시 광진구 자양제4동,[265] 나이키 덩크 로우 챔피언 쉽 레드,2,167250551,143000,0,1593350,1634915867,2
2490,대전광역시 유성구 진잠동,나이키 우먼스 덩크 로우 범고래 235->230 사이즈 교환,1,167763299,100,0,2460129,1634909061,2
2491,충청북도 청주시 서원구 사창동,(판매)나이키 덩크로우 레트로 블랙 260,3,153349407,373000,0,10418699,1634907742,2
2492,대구광역시 북구 침산2동,나이키 덩크로우 SE 플립 240,1,166666308,240000,0,1410850,1634907033,1
2493,서울특별시 은평구 수색동,나이키 덩크로우 키즈 120,0,161554563,100000,0,6540687,1634904328,1
2494,경기도 시흥시 은행동,[해외배송] 나이키 덩크 로우 유니버시티 레드 (GS),2,163955820,199000,0,406563,1634895696,2
2495,서울특별시 중구 약수동,나이키 덩크로우 켄터키 285,1,165202843,500000,0,3404344,1634884769,1
2496,경기도 평택시 중앙동,나이키 덩크 로우 바시티 그린 280,2,165103856,400000,1,74432702,1634884329,2
2497,경기도 부천시 심곡2동,[285] 나이키 X 슈프림 블랙 덩크 로우 SB 운동화,3,167710990,1000000,0,2407762,1634875385,1
2498,서울특별시 강남구 논현1동,덩크 로우 레트로 골든로드 275,0,167356536,190000,0,9848542,1634875353,2
2499,서울특별시 강남구 논현1동,나이키 덩크 로우 레트로 검노 275,0,167230506,190000,0,9848542,1634875350,2
2500,인천광역시 남구 주안5동,교환XX 나이키 덩크 커리 로우 250,3,154835111,490000,0,1162381,1634874989,1
2501,경기도 부천시 심곡2동,[285] 나이키 X 슈프림 블랙 덩크 로우 SB 운동화,0,167709629,1000000,0,895282,1634874290,1
2502,서울특별시 마포구 서교동,(260) 덩크로우 범고래 나이키,4,166464020,370000,0,403247,1634872293,1
2503,인천광역시 부평구 부개1동,나이키 2005 SB 덩크로우 뱀프 265,0,167622364,250000,0,4150619,1634871134,1
2504,서울특별시 서대문구 연희동,나이키 덩크로우 넥스트 네이쳐 세일 (230 사이즈),7,162237309,209000,0,4926683,1634869673,2
2505,서울특별시 강서구 가양제2동,나이키 디스럽트 240,9,159735272,195000,0,3653135,1634864377,1
2506,울산광역시 중구 태화동,나이키덩크로우서울 275,9,167698130,180000,0,12281748,1634864176,1
2507,경기도 양주시 회천4동,나이키 덩크로우 하이트본 ,1,165329547,280000,0,720468,1634863697,1
2508,서울특별시 종로구 사직동,(풀박스/새상품/한정판) 나이키 덩크 로우 SP 시티마켓 (235),3,153928703,350000,0,9299769,1634860466,1
2509,서울특별시 중랑구 면목제3.8동,나이키 덩크로우 레트로 범고래 [265] 새상품 크림발,3,166641449,365000,0,12696517,1634857910,2
2510,서울특별시 성동구 옥수동,새상품 나이키 덩크로우 포톤더스트,0,165149772,350000,0,11329273,1634849909,1
2511,충청북도 충주시 연수동,(295)나이키덩크로우SB셀라돈,10,162824269,215000,0,4167641,1634846206,2
2512,,[미개봉 새상품] 나이키 덩크로우챔피언쉽골든로드 (300),0,167689469,200000,0,75730283,1634838656,2
2513,경기도 화성시 향남읍,"나이키 덩크 로우 ""챔피언쉽 골든로드"" 265",0,167685961,220000,0,11592327,1634832721,2
2514,서울특별시 강남구 논현1동,나이키 덩크 로우 레트로 검노 275,2,167137776,190000,0,9848542,1634831800,2
2515,경기도 하남시 미사2동,나이키 덩크로우 범고래,0,167345637,320000,0,1510732,1634830691,1
2516,경기도 수원시 장안구 조원2동,나이키 덩크로우 레트로 골든로드 260,0,167610421,160000,0,6590126,1634829600,2
2517,경기도 김포시 장기동,나이키 덩크로우디스럽트 230사이즈,0,167331403,70000,0,1044744,1634825861,2
2518,,나이키 덩크로우 범고래 W 235 새상품,7,166959451,360000,0,4974709,1634816545,2
2519,서울특별시 강남구 압구정동,나이키 덩크 로우 SE 프리 99 블랙 285,0,154487271,199000,0,6950334,1634814993,2
2520,광주광역시 서구 화정4동,나이키 조던240 크레파스 블링 팩,7,126784572,40000,0,80088,1634810350,13
2521,경기도 부천시 심곡1동,[285]나이키 X 슈프림 블랙 덩크 로우 SB 운동화/새상품!/,3,167647345,1000000,0,218939,1634808644,2
2522,충청남도 천안시 동남구 신방동,[ 270 ] 나이키 덩크 SB 로우 음양 검흰,20,133246261,899000,0,1425768,1634806841,2
2523,경기도 성남시 분당구 이매2동,235 240 255 나이키 덩크 로우 라이트본,6,167637001,279000,0,9870858,1634802231,2
2524,경기도 용인시 처인구 중앙동,나이키 덩크로우 범고래 ,0,167632375,250000,0,77472798,1634799466,1
2525,,W240 나이키 덩크 로우 우먼스 코스트,23,152736403,340000,0,23800,1634797309,2
2526,서울특별시 관악구 신림동,나이키 덩크 로우 서울 se 황금사이즈 270 ,0,167626152,265000,0,5999834,1634795549,1
2527,서울특별시 서초구 내곡동,나이키 덩크 로우 레트로 EMB 260황금 사이즈 팝니다~~~,0,167000578,290000,0,77033641,1634794907,1
2528,경기도 안산시 상록구 본오3동,나이키 덩크 로우 gs 범고래 230 새상품,1,167365272,380000,0,76362691,1634792077,2
2529,서울특별시 성동구 성수2가제3동,[285]나이키 덩크 로우 레트로 챔피언쉽 골든로드,1,167620121,200000,0,74277957,1634791458,2
2530,대전광역시 중구 은행선화동,나이키 덩크로우 서울,0,167614144,230000,0,3334924,1634786960,2
2531,인천광역시 부평구 부개1동,나이키 SB 덩크로우 갤럭시 265,3,146454678,250000,0,4150619,1634784961,1
2532,,[W235 새상품] 나이키 덩크 로우 화이트 올백 우먼스 팝니다,2,166532482,148000,0,7382291,1634783556,2
2533,,나이키 덩크로우 챔피언쉽골드 레트로 290,1,167608333,0,0,74285900,1634782158,2
2534,경기도 화성시 동탄6동,나이키 덩크로우 상하이2 sb 프로,4,167397867,1500000,0,3760106,1634775349,2
2535,경기도 고양시 일산동구 백석1동,나이키 덩크 로우 꼼데가르송x덩크 팝니다,25,125552887,220000,0,905488,1634775318,2
2536,대구광역시 중구 삼덕동,나이키 덩크로우 SE 플립 / 235 ,4,165271627,260000,0,895906,1634747107,2
2537,전라북도 정읍시 태인면,나이키 덩크로우NBA시카고 (245)gs,1,167563074,290000,0,9199638,1634735631,2
2538,서울특별시 동작구 상도제1동,"[255,260] 나이키 덩크 로우 레트로 하이퍼 코발트 ",3,162539136,170000,0,3210032,1634730671,1
2539,세종특별자치시  도담동,[265]나이키 SB 덩크로우 핑크 피그,9,145508120,260000,0,2831762,1634729715,2
2540,경기도 파주시 운정2동,(w275) 나이키 덩크로우 포톤 더스트 10회미만 착,13,160869081,280000,0,3248503,1634727136,1
2541,강원도 춘천시 조운동,나이키 덩크로우 유니버시티 블루 265,8,167551514,220000,0,75103166,1634721800,1
2542,서울특별시 광진구 자양제1동,(235)나이키 카시나 덩크로우 블루버스,9,146229352,1090000,0,770889,1634721464,2
2543,대전광역시 서구 만년동,나이키 조던 덩크로우 서울 280 ,4,167531059,190000,1,76580878,1634709648,1
2544,서울특별시 강북구 수유제1동,나이키 덩크로우 디스럽트 범고래,0,167483417,320000,0,9159060,1634709212,1
2545,경기도 고양시 덕양구 흥도동,나이키덩크로우 라이트본,2,167393174,270000,0,6927824,1634708184,1
2546,서울특별시 송파구 잠실본동,W 나이키 덩크로우 SE 레오파드 화이트 240,1,165873609,149000,0,6950334,1634706547,2
2547,서울특별시 송파구 잠실본동,W 나이키 덩크 로우 그린 글로우 230~235,4,154857507,249000,0,6950334,1634706527,2
2548,서울특별시 송파구 잠실본동,W 나이키 덩크로우 SE 캔디 245,4,165189272,219000,0,6950334,1634706516,2
2549,서울특별시 송파구 잠실본동,W 나이키 덩크로우 넥스트 네이처 페일코랄 250,11,162437111,189000,0,6950334,1634706507,2
2550,서울특별시 관악구 서원동,나이키 덩크로우 디스럽트 멀티컬러  w270,5,162682229,140000,0,74723767,1634701510,2
2551,인천광역시 부평구 부개1동,나이키 2002 SB 덩크로우 GINO 1 Iannucci 지노1,0,163768670,400000,0,4150619,1634698406,1
2552,서울특별시 영등포구 여의동,나이키x오프화이트 덩크 로우 더50-로트1,3,164683063,1560000,0,75452990,1634695155,2
2553,대구광역시 달서구 도원동,나이키 범고래 덩크로우 180,2,167354282,78000,1,75297077,1634693555,1
2554,부산광역시 사하구 신평제1동,나이키 덩크 로우 레트로 하이퍼 코발트 블루,0,158348329,100000,0,499824,1634691005,1
2555,울산광역시 남구 삼산동,나이키덩크로우,0,167506232,200000,0,77698771,1634689160,1
2556,,나이키 x 오프화이트 덩크 로우 더 50 - 로트 46 나코탭 270,0,162381100,500000,0,1991559,1634689017,2
2557,,나이키 덩크 로우 서울 265,0,162381403,300000,0,1991559,1634689013,2
2558,경기도 파주시 운정2동,나이키 덩크로우 골든로드,0,167149994,200000,0,10429201,1634686803,1
2559,,나이키 SB 덩크 로우 왓 더 폴,0,156241289,0,0,1690024,1634659707,2
2560,경기도 시흥시 정왕4동,나이키 오프화이트 덩크로우 lot 24 260사이즈,0,166307919,590000,0,9143886,1634654977,1
2561,서울특별시 서대문구 북가좌제2동,나이키x카시나 덩크로우 로드사인 넵튠그린 민트,2,136326529,9999999,0,9017920,1634651648,2
2562,,나이키 덩크로우 베니아,20,152280436,140000,0,8055515,1634650036,1
2563,서울특별시 중구 회현동,(GS) 나이키 덩크 로우 SE.99 화이트 새상품,0,167470334,140000,0,9311170,1634646066,1
2564,서울특별시 서대문구 신촌동,나이키 덩크 로우 NBA 75주년 시카고 280 사이즈,1,167472159,340000,1,8545220,1634644841,2
2565,"사당역(수도권2호선,4호선)",[265] 나이키 덩크 로우 킥스하와이 알로하,17,128592059,1500000,0,2593886,1634643325,2
2566,서울특별시 광진구 자양제1동,판매) 우먼스 덩크로우 퍼플펄스 250 새상품,2,167462662,220000,0,12070003,1634639399,2
2567,경기도 안양시 동안구 관양2동,[235]나이키 덩크 로우 235 펄 화이트 미개봉 원가에 팝니다,4,166912962,120000,0,4345061,1634636636,2
2568,대구광역시 수성구 범어1동,(가격내림)나이키 덩크로우 서울 300사이즈,4,167304985,189000,1,2195522,1634636083,1
2569,대구광역시 수성구 범어1동,(가격내림)나이키 덩크 로우 범고래 300사이즈,5,167304805,249000,1,2195522,1634636083,1
2570,서울특별시 동작구 상도제2동,[240] 나이키 덩크 로우 트리플 화이트,6,166501014,129000,0,4913384,1634636042,2
2571,,245 나이키 덩크 로우 옐로우 스트라이크 DM9467-700,1,160374187,250000,0,982573,1634634709,2
2572,대전광역시 중구 대흥동,나이키 덩크로우 레트로 챔피언쉽 골든로드,0,167448497,200000,0,2242599,1634631042,1
2573,경기도 부천시 심곡2동,[280] 나이키 덩크로우 SE 서울 운동화,0,162097386,330000,0,895282,1634626165,1
2574,서울특별시 영등포구 여의동,나이키 덩크 로우 SE 더스티 올리브,0,167439009,379000,0,75452990,1634625300,2
2575,,나이키 덩크 로우 회빨,8,145489173,300000,0,342498,1634624579,2
2576,서울특별시 서초구 서초3동,240 ] 나이키 덩크 로우 바이오텍 레인보우,7,163844489,150000,0,4297773,1634621388,1
2577,강원도 춘천시 효자1동,나이키 덩크로우 범고래 gs 245 ,2,167398115,300000,0,12451327,1634621290,1
2578,,[270] 나이키 덩크로우 골든로드  ,2,167426812,160000,0,77343054,1634617412,1
2579,경기도 용인시 수지구 동천동,나이키 덩크 로우 플라이니트 오레오 범고래 250,2,165729752,80000,0,3954068,1634615437,1
2580,서울특별시 송파구 잠실본동,나이키 덩크로우 SE 세일 멀티카모 270,1,159383135,199000,0,6950334,1634613380,2
2581,서울특별시 관악구 신사동,(260) 나이키 덩크로우 우먼스 라이트본 새상품,2,167420441,299000,1,2928000,1634612501,2
2582,충청남도 논산시 취암동,나이키 덩크로우 범고래 265,10,166421825,280000,1,4284155,1634611867,1
2583,부산광역시 동구 범일제1동,나이키 덩크로우 범고래 gs 250 새상품,1,166473072,350000,1,74670023,1634610841,2
2584,경기도 평택시 서정동,나이키 덩크 로우 챔피언쉽 골드,1,167138786,170000,0,7303908,1634610779,1
2585,,나이키 덩크 로우 미시건,4,167417052,150000,0,3812241,1634609700,2
2586,서울특별시 광진구 화양동,나이키 덩크 ,2,166042350,350000,0,77541722,1634606406,1
2587,서울특별시 노원구 상계1동,[나코탭] 나이키 덩크 로우 SP 베니어(TD) 한정판,4,145272997,100000,0,7205942,1634606262,2
2588,경기도 안산시 상록구 월피동,나이키NBA 덩크로우 EMB 네츠 ,0,167397956,250000,1,11002063,1634571271,1
2589,서울특별시 강서구 등촌제1동,나이키 덩크로우 NBA 75th 시카고,0,167394178,380000,0,8421736,1634568371,2
2590,부산광역시 동구 범일제1동,나이키 덩크로우 범고래 gs 250 새상품,2,166836556,350000,1,74670023,1634565011,2
2591,서울특별시 동대문구 장안제2동,[245]나이키 덩크 로우 베얼리 그린,32,155765744,159000,0,7459650,1634563985,2
2592,인천광역시 연수구 송도2동,나이키 오프화이트 러버덩크 280 새상품,2,167384668,250000,0,8987957,1634562916,1
2593,경기도 시흥시 장곡동,나이키 덩크로우 범고래 280,0,167382889,450000,0,5509949,1634561982,1
2594,서울특별시 은평구 녹번동,최겨울 나이키 덩크 sb 로우 프리마티브 폴 로드리게즈,11,159400159,200000,0,12539203,1634561835,1
2595,인천광역시 남동구 간석3동,나이키 덩크로우 범고래 230,2,166200049,390000,0,11941493,1634561319,2
2596,,나이키 덩크로우 유니버시티 블루 255,6,166972624,270000,0,2631559,1634560127,1
2597,,나이키 오프화이트 덩크로우 유니버시티 레드 275,14,140110464,500000,0,5544386,1634557834,13
2598,부산광역시 해운대구 좌제2동,나이키 SB 덩크 로우 프로 핑크 피그 270사이즈,23,155340237,200000,0,8677355,1634554649,2
2599,경상남도 김해시 내외동,나이키 덩크로우,0,167206654,330000,0,75302021,1634551413,2
2600,,나이키 덩크 로우 체리 블랙,3,165277857,85000,1,920994,1634550573,1
2601,광주광역시 북구 운암3동,나이키 덩크로우 그린글로우,2,161056743,250000,0,9550248,1634549105,1
2602,서울특별시 은평구 신사제1동,정품 나이키 덩크로우 연보라,7,158136290,75000,0,5803732,1634547285,1
2603,충청북도 제천시 청전동,나이키 덩크로우 챔피온십 레드265,1,167357114,140000,0,77615662,1634547021,2
2604,,[80TD]나이키 덩크로우 브라질 나코택,9,121474989,120000,0,2649153,1634542559,2
2605,부산광역시 기장군 기장읍,[W275] 나이키 덩크로우 라이트 본 새상품,3,165913331,330000,1,4257217,1634541768,1
2606,인천광역시 남동구 만수3동,나이키 덩크 로우 se 블랙 멀티 카모,0,161883044,140000,0,5256951,1634541204,1
2607,대구광역시 동구 안심3.4동,나이키 덩크로우 챔피온쉽 골든로드 255 팝니다.,1,167342432,165000,0,74582156,1634538120,1
2608,서울특별시 성북구 안암동,나이키 덩크 로우 레트로,0,167341681,200000,0,588359,1634537578,1
2609,,덩크 범고래 로우 (275),0,167341326,340000,0,75771490,1634537324,2
2610,경기도 성남시 분당구 서현1동,[240w]나이키 덩크 로우 그린글로우 나코택,26,164385157,220000,0,2649153,1634537313,1
2611,서울특별시 송파구 잠실본동,W 나이키 덩크 로우 디스럽트 짐레드 245,1,155427760,259000,0,6950334,1634529111,2
2612,서울특별시 송파구 잠실본동,W 나이키 덩크로우 디스럽트 플레티넘 바이올렛 265,0,155428598,199000,0,6950334,1634529085,2
2613,서울특별시 송파구 잠실본동,나이키 덩크 로우 SE 프리99 화이트 270,2,159052930,179000,0,6950334,1634529065,2
2614,,나이키 NBA 덩크 로우 네츠235mm,3,166982458,250000,0,854127,1634527376,1
2615,경기도 의정부시 호원1동,나이키 x NBA 덩크 로우 레트로 EMB 네츠,0,167323738,270000,1,1460961,1634524056,2
2616,경기도 수원시 영통구 매탄4동,나이키 덩크 로우 범고래 270 ,2,167307308,300000,0,4071220,1634487547,1
2617,경기도 광명시 철산3동,스크랩 덩크 나이키 285 정품 새상품 조던 로우 하이 미드,19,159416967,135000,0,77014240,1634487489,2
2618,강원도 양구군 양구읍,나이키 덩크로우 씨크리스탈 (819674-301) [240],0,166600807,410000,0,5016404,1634485316,1
2619,서울특별시 동대문구 회기동,나이키 덩크 로우 플립 w230 판매/교신,7,165220793,235000,0,75290382,1634475757,1
2620,경기도 수원시 영통구 광교1동,나이키 덩크 로우 컬리지 네이비 (W265),0,167188164,300000,0,77307024,1634474521,2
2621,서울특별시 강동구 천호제1동,나이키 덩크 로우,3,145222741,250000,0,12631741,1634471024,2
2622,경기도 수원시 영통구 매탄3동,(270)나이키x오프화이트 덩크 로우 lot18,0,167044243,565000,0,4415095,1634470951,1
2623,,나이키 덩크 로우 범고래 우먼스 245,1,167278922,300000,0,970912,1634469698,1
2624,광주광역시 서구 화정2동,중고 올드 덩크로우 240 나이키 sb,6,166188751,80000,1,80088,1634465438,1
2625,,나이키 (w) 덩크 로우 디스럽트 데저트 샌드 245 (마지막가격내림),6,166702665,120000,0,77222663,1634463216,1
2626,인천광역시 서구 검단4동,[팔아요]정품 나이키 덩크 로우 오렌지펄 230,2,167261351,0,0,8859400,1634458584,1
2627,서울특별시 동대문구 용신동,[W 240] 나이키 덩크로우 네이쳐 세일,17,162443669,359000,0,3785172,1634457096,2
2628,서울특별시 구로구 구로제5동,나이키 덩크로우 프리,1,160073891,167000,0,5400279,1634450128,2
2629,부산광역시 부산진구 부전제2동,나이키 하이퍼덩크 로우 2016 (255),0,167247693,95000,0,1421109,1634449964,1
2630,서울특별시 강남구 압구정동,나이키 덩크 로우 프리미엄 LE 08,0,167244478,350000,0,1242645,1634447760,1
2631,경상남도 김해시 내외동,(270)  나이키 덩크로우 삼바,5,167241753,180000,0,74517948,1634445866,1
2632,서울특별시 송파구 잠실본동,W 나이키 덩크 로우 Pearl White 240,0,166697333,169000,0,6950334,1634445601,2
2633,서울특별시 송파구 잠실본동,W 나이키 덩크로우 트리플화이트 250,6,166253562,159000,0,6950334,1634445585,2
2634,,나이키 덩크로우 바시티메이즈265,2,167235513,200000,0,75256203,1634441351,1
2635,서울특별시 은평구 갈현제2동,덩크로우 범고래 250,9,167161439,300000,0,12995570,1634429965,1
2636,서울특별시 광진구 자양제4동,[250] 나이키 덩크 로우 더스티 올리브,6,162049777,320000,0,1593350,1634423275,2
2637,부산광역시 부산진구 부전제2동,나이키 덩크 로우 범고래 검,0,167218723,370000,0,3343648,1634408001,1
2638,경기도 남양주시 별내동,(310) 나이키 SB X 슈프림 덩크 로우 OG QS,1,167212656,449000,0,742662,1634399656,2
2639,경기도 남양주시 별내동,(310) 나이키 SB X 슈프림 덩크 로우 OG QS ,0,167212530,399000,0,742662,1634399549,2
2640,서울특별시 동작구 상도제3동,나이키 덩크 로우 서울 새제품 팝니다,0,162030397,250000,0,3392506,1634389280,2
2641,충청북도 청주시 흥덕구 강서제2동,나이키 덩크 로우 레트로 250,1,167144799,180000,0,4923676,1634386174,2
2642,경기도 의정부시 장암동,[255] 나이키 W 덩크 로우 디스럽트,3,147271737,139000,0,1122321,1634385082,2
2643,서울특별시 종로구 숭인제2동,235 나이키랩 에어포스1 로우 쥬얼 실트 레트,7,159209789,52000,1,1588463,1634376782,1
2644,경기도 군포시 광정동,나이키 덩크로우  바시티 메이즈 남노,11,153010319,235000,0,1828581,1634371987,1
2645,,나이크 덩크 로우 레트로 EMB 네츠,0,167163955,300000,0,77486184,1634368752,2
2646,,나이키 덩크로우 레트로 260,0,167152638,250000,0,77653068,1634361491,2
2647,,나이키 덩크로우 레트로 챔피언쉽 290,0,167151863,150000,1,4629707,1634361034,1
2648,서울특별시 영등포구 여의동,나이키 X 다이아몬드 서플라이 SB 덩크 로우 티파니,18,146468128,4800000,0,75452990,1634359811,2
2649,경기도 성남시 분당구 서현1동,나이키 오프화이트 덩크 로우 46 270,0,166183863,477000,0,421036,1634358932,2
2650,경기도 성남시 분당구 서현1동,나이키 오프화이트 덩크 270 팔아요,1,162026759,475000,0,421036,1634358932,1
2651,울산광역시 북구 농소3동,나이키덩크로우 챔피언쉽 골든로드280,0,167146973,190000,0,12655812,1634357593,1
2652,경기도 구리시 인창동,나이키 덩크로우 브루클린넷츠 한정판 신발 판매합니다270 가격27,1,166880970,270000,0,4808829,1634357409,1
2653,경상북도 영주시 상망동,[275] 나이키 덩크로우 레트로 챔피언쉽 골든로드,1,167144595,180000,1,7199851,1634356090,2
2654,대전광역시 유성구 진잠동,나이키 덩크로우 챔피언쉽 골든로드 (260),0,167138611,160000,1,9575242,1634352739,2
2655,전라북도 전주시 완산구 서서학동,260)나이키 덩크 골든로드,0,167138352,190000,0,4276662,1634351195,1
