,location,name,num_faved,pid,price,status,uid,update_time,used,datetime,date,size,product_name,brand,product_type,color,release_price,location1,location2,location3
208,경기도 고양시 덕양구 행신2동,조던1 로우 og 스타피쉬 265,1,163843800,280000,3,6604840,1630980470,1,2021-09-07 11:07:50,2021-09-07,265,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,고양시,덕양구 행신2동
209,경기도 용인시 처인구 이동읍,[250] 조던1 로우 스타피쉬,2,163674037,290000,3,2419487,1630971461,1,2021-09-07 08:37:41,2021-09-07,250,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,용인시,처인구 이동읍
210,서울특별시 광진구 군자동,조던1 로우 스타피쉬 260,0,163730981,310000,3,813206,1630948815,1,2021-09-07 02:20:15,2021-09-07,260,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,광진구,군자동
211,서울특별시 용산구 한강로동,새상품 나이키 조던1 로우 스타피쉬 [270],0,163773942,310000,3,77360677,1630947124,2,2021-09-07 01:52:04,2021-09-07,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,용산구,한강로동
212,NULL,나이키 조던 1 로우 OG 스타피쉬 starfish280,0,163811450,320000,3,9886284,1630932333,2,2021-09-06 21:45:33,2021-09-06,280,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,NUL,NUL,NULL
213,서울특별시 마포구 서교동,나이키 에어 조던1 로우 OG 스타피쉬 260사이즈,0,163795007,310000,3,2123800,1630921754,1,2021-09-06 18:49:14,2021-09-06,260,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,마포구,서교동
214,NULL,조던1 로우 OG 스타피쉬 280 판매합니다,2,163679972,320000,3,76097817,1630887486,2,2021-09-06 09:18:06,2021-09-06,280,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,NUL,NUL,NULL
215,인천광역시 서구 청라2동,조던1 og로우 스타피쉬 260,0,163751860,310000,3,1845630,1630886677,1,2021-09-06 09:04:37,2021-09-06,260,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,인천광역시,서구,청라2동
216,NULL,조던1로우 스타피쉬 240,0,163698017,275000,3,1586989,1630856003,2,2021-09-06 00:33:23,2021-09-06,240,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,NUL,NUL,NULL
217,경기도 용인시 기흥구 보정동,[285]조던1 로우 스타피쉬,0,163645427,330000,3,2679473,1630854443,1,2021-09-06 00:07:23,2021-09-06,285,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,용인시,기흥구 보정동
218,서울특별시 서초구 잠원동,[265] 나이키 조던1로우 스타피쉬,2,163732805,320000,3,6933767,1630850354,1,2021-09-05 22:59:14,2021-09-05,265,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,서초구,잠원동
219,서울특별시 강남구 삼성1동,조던1로우 스타피쉬 265 ,0,163681248,320000,3,75194437,1630825467,1,2021-09-05 16:04:27,2021-09-05,265,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,강남구,삼성1동
220,서울특별시 서대문구 신촌동,나이키 조던 1 로우 스타피쉬 285,1,163690847,359000,3,164938,1630823297,2,2021-09-05 15:28:17,2021-09-05,285,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,서대문구,신촌동
221,서울특별시 관악구 행운동,[250]조던1 로우 스타피쉬,0,163683719,320000,3,6672956,1630818620,1,2021-09-05 14:10:20,2021-09-05,250,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,관악구,행운동
222,인천광역시 연수구 연수2동,[270] 맨즈 조던1 로우 스타피쉬,0,163680523,340000,3,395565,1630816298,2,2021-09-05 13:31:38,2021-09-05,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,인천광역시,연수구,연수2동
223,NULL,[280]나이키 조던1 로우 스타피쉬,1,163592561,777,3,4069013,1630813949,2,2021-09-05 12:52:29,2021-09-05,280,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,NUL,NUL,NULL
224,서울특별시 노원구 상계6.7동,[팜][265]조던1 로우 스타피쉬,0,163582286,340000,3,5196985,1630807716,1,2021-09-05 11:08:36,2021-09-05,265,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,노원구,상계6.7동
225,인천광역시 부평구 산곡2동,조던 1  OG 스타피쉬 280,2,163669805,320000,3,10322873,1630807446,1,2021-09-05 11:04:06,2021-09-05,280,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,인천광역시,부평구,산곡2동
226,경기도 부천시 중4동,w240 조던1 로우 스타피쉬 팝니다,0,163624663,0,3,12560620,1630755090,1,2021-09-04 20:31:30,2021-09-04,240,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,부천시,중4동
227,경기도 부천시 상3동,조던1 로우 스타피쉬 285 판매합니다,0,163603867,320000,3,8064959,1630736517,1,2021-09-04 15:21:57,2021-09-04,285,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,부천시,상3동
228,경기도 수원시 권선구 호매실동,조던1 로우 스타피쉬 270,0,163594979,350000,3,398128,1630730349,1,2021-09-04 13:39:09,2021-09-04,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,수원시,권선구 호매실동
229,충청남도 천안시 서북구 쌍용3동,나이키 조던1 로우 스타피쉬 맨즈 250,1,163515767,330000,3,5172415,1630721794,1,2021-09-04 11:16:34,2021-09-04,250,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,충청남도,천안시,서북구 쌍용3동
230,서울특별시 영등포구 당산제1동,[250] 나이키 조던1 로우 스타피쉬 오렌지,0,163583536,350000,3,9192663,1630720727,1,2021-09-04 10:58:47,2021-09-04,250,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,영등포구,당산제1동
231,인천광역시 남구 주안1동,나이키 조던1 스타피쉬 250사이즈 새제품 덩크 로우,0,163551809,300000,3,2679064,1630680107,2,2021-09-03 23:41:47,2021-09-03,250,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,인천광역시,남구,주안1동
232,서울특별시 서초구 잠원동,조던1 로우 스타피쉬 275 아트모스 수령상품,0,163559983,350000,3,4144909,1630678175,2,2021-09-03 23:09:35,2021-09-03,275,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,서초구,잠원동
233,경기도 안양시 만안구 박달2동,[w230] 나이키 에어조던1 로우 스타피쉬,0,163405140,260000,3,8158493,1630667641,2,2021-09-03 20:14:01,2021-09-03,230,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,안양시,만안구 박달2동
234,서울특별시 도봉구 방학제2동,245))조던1 스타피쉬로우 나코탭 새상품,0,163538366,260000,3,76074505,1630663512,1,2021-09-03 19:05:12,2021-09-03,245,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,도봉구,방학제2동
235,서울특별시 구로구 개봉제2동,[270] 나이키 조던1로우 스타피쉬,0,163530240,370000,3,12025305,1630658321,2,2021-09-03 17:38:41,2021-09-03,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,구로구,개봉제2동
236,광주광역시 서구 풍암동,(275) 조던1로우 스타피쉬,0,163526262,300000,3,3913385,1630655852,1,2021-09-03 16:57:32,2021-09-03,275,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,광주광역시,서구,풍암동
237,경기도 김포시 장기동,나이키 조던1 로우 og 스타피쉬 265,1,163514525,300000,3,12983501,1630652940,2,2021-09-03 16:09:00,2021-09-03,265,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,김포시,장기동
238,NULL,조던 1 로우 스타피쉬 270mm,0,163403919,290000,3,76315002,1630633243,2,2021-09-03 10:40:43,2021-09-03,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,NUL,NUL,NULL
239,서울특별시 강동구 천호제1동,나이키 에어조던1 로우og 스타피쉬(270),3,163354609,300000,3,75778695,1630632912,2,2021-09-03 10:35:12,2021-09-03,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,강동구,천호제1동
240,충청북도 진천군 초평면,조던1로우Og스타피쉬265,1,163491845,350000,3,3866952,1630629611,1,2021-09-03 09:40:11,2021-09-03,265,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,충청북도,진천군,초평면
241,NULL,[265] 조던1 로우 OG 스타피쉬 ,0,163459505,300000,3,11766654,1630628303,2,2021-09-03 09:18:23,2021-09-03,265,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,NUL,NUL,NULL
242,경기도 김포시 장기동,[270]조던1로우 스타피쉬 ,0,163487921,335000,3,3318144,1630624603,2,2021-09-03 08:16:43,2021-09-03,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,김포시,장기동
243,경기도 화성시 마도면,조던1로우 스타피쉬 255사이즈,1,163307119,295000,3,9727570,1630623119,2,2021-09-03 07:51:59,2021-09-03,255,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,화성시,마도면
244,부산광역시 수영구 광안제1동,[285]나이키 조던 1 로우 og 스타피쉬,0,163369879,289000,3,772596,1630601354,1,2021-09-03 01:49:14,2021-09-03,285,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,부산광역시,수영구,광안제1동
245,서울특별시 은평구 구산동,나이키 조던 로우1 OG 스타피쉬 250,0,163454536,290000,3,77240876,1630582620,1,2021-09-02 20:37:00,2021-09-02,250,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,은평구,구산동
246,경기도 안산시 상록구 본오1동,[270]조던 1 로우 스타피쉬 ,0,163454346,290000,3,7036020,1630582373,1,2021-09-02 20:32:53,2021-09-02,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,안산시,상록구 본오1동
247,경기도 파주시 조리읍,조던1 로우 스타피쉬 255 새상품,0,163375143,0,3,76046150,1630580646,1,2021-09-02 20:04:06,2021-09-02,255,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,파주시,조리읍
248,서울특별시 용산구 남영동,나이키 에어 조던1 로우 스타피쉬(265),1,163437980,300000,3,542405,1630574140,1,2021-09-02 18:15:40,2021-09-02,265,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,용산구,남영동
249,서울특별시 송파구 마천2동,조던1 로우 OG 스타피쉬 280,3,163435878,290000,3,1508890,1630570656,2,2021-09-02 17:17:36,2021-09-02,280,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,송파구,마천2동
250,경기도 안양시 동안구 평촌동,(230)나이키 에어 조던 1 로우 스타피쉬,0,163417399,250000,3,4274114,1630559310,2,2021-09-02 14:08:30,2021-09-02,230,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,안양시,동안구 평촌동
251,서울특별시 구로구 오류제2동,조던1  로우 스타피쉬 300사이즈,0,163271297,280000,3,5469755,1630552271,2,2021-09-02 12:11:11,2021-09-02,300,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,구로구,오류제2동
252,서울특별시 관악구 보라매동,[280] 조던1 로우 OG 스타피쉬,0,163407695,0,3,2949259,1630552251,2,2021-09-02 12:10:51,2021-09-02,280,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,관악구,보라매동
253,부산광역시 수영구 수영동,[280] 조던1 로우 OG 스타피쉬,1,163325677,280000,3,5151601,1630550564,2,2021-09-02 11:42:44,2021-09-02,280,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,부산광역시,수영구,수영동
254,경기도 수원시 팔달구 인계동,나이키 조던1 로우 og 스타피쉬 255,2,163352923,280000,3,5661910,1630542820,2,2021-09-02 09:33:40,2021-09-02,255,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,수원시,팔달구 인계동
255,서울특별시 동작구 상도제1동,나이키 에어조던1 로우 스타피쉬 255,0,163134834,300000,3,9924834,1630541621,2,2021-09-02 09:13:41,2021-09-02,255,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,동작구,상도제1동
256,충청남도 천안시 서북구 성정2동,조던 1 로우 스타피쉬 265,0,163149663,300000,3,10215560,1630507868,1,2021-09-01 23:51:08,2021-09-01,265,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,충청남도,천안시,서북구 성정2동
257,경기도 동두천시 송내동,나이키 에어조던 1 로우 스타피쉬 265,2,163371594,290000,3,6601991,1630502757,1,2021-09-01 22:25:57,2021-09-01,265,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,동두천시,송내동
258,서울특별시 동작구 상도제1동,[265 새상품] 나이키 조던 1 로우 OG 스타피쉬,0,163351317,310000,3,76706693,1630501561,2,2021-09-01 22:06:01,2021-09-01,265,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,동작구,상도제1동
259,부산광역시 부산진구 전포제1동,[260] 나이키 조던1 로우 OG 스타피쉬,1,163369374,1004,3,4154389,1630501444,2,2021-09-01 22:04:04,2021-09-01,260,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,부산광역시,부산진구,전포제1동
260,서울특별시 강서구 공항동,[255]조던1로우 스타피쉬 ,0,163352942,265000,3,957935,1630492140,2,2021-09-01 19:29:00,2021-09-01,255,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,강서구,공항동
261,경기도 화성시 동탄5동,조던1 로우 스타피쉬 230,0,163349395,237000,3,6077183,1630489500,2,2021-09-01 18:45:00,2021-09-01,230,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,화성시,동탄5동
262,충청남도 천안시 동남구 목천읍,조던1로우 스타피쉬270 ,0,163347212,280000,3,5087690,1630488025,2,2021-09-01 18:20:25,2021-09-01,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,충청남도,천안시,동남구 목천읍
263,서울특별시 동작구 상도제4동,[275] 나이키 조던 1 로우 OG 스타피쉬,1,163263760,275000,3,803373,1630486613,2,2021-09-01 17:56:53,2021-09-01,275,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,동작구,상도제4동
264,서울특별시 구로구 구로제3동,조던1 로우  스타피쉬 270,0,163145255,320000,3,75724871,1630475716,2,2021-09-01 14:55:16,2021-09-01,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,구로구,구로제3동
265,울산광역시 남구 무거동,[280] 에어 조던1 로우 OG 스타피쉬,0,163316121,295000,3,7323967,1630467848,2,2021-09-01 12:44:08,2021-09-01,280,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,울산광역시,남구,무거동
266,경기도 평택시 중앙동,조던 1 로우 스타피쉬 265,0,163314193,300000,3,75881385,1630466237,2,2021-09-01 12:17:17,2021-09-01,265,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,평택시,중앙동
267,경상남도 김해시 칠산서부동,조던1 로우 스타피쉬 285사이즈 팝니다,0,163301673,290000,3,74394153,1630452443,1,2021-09-01 08:27:23,2021-09-01,285,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경상남도,김해시,칠산서부동
268,서울특별시 성동구 왕십리제2동,조던1 로우 OG 스타피쉬 (260),2,163270572,270000,3,7929506,1630432658,1,2021-09-01 02:57:38,2021-09-01,260,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,성동구,왕십리제2동
269,서울특별시 마포구 망원제1동,조던1 로우 스타피쉬 270 새상품 팝니다,1,163286474,295000,3,2822544,1630420717,1,2021-08-31 23:38:37,2021-08-31,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,마포구,망원제1동
270,부산광역시 해운대구 우제2동,조던1 로우 og 스타피쉬 290,3,163280494,300000,3,10490623,1630416914,1,2021-08-31 22:35:14,2021-08-31,290,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,부산광역시,해운대구,우제2동
271,경기도 화성시 동탄4동,(275)에어조던1 로우 스타피쉬 ,2,163277679,300000,3,2359171,1630415165,1,2021-08-31 22:06:05,2021-08-31,275,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,화성시,동탄4동
272,경기도 파주시 운정2동,(270) 나이키 에어조던1 로우 스타피쉬,0,163270614,285000,3,6529038,1630410787,2,2021-08-31 20:53:07,2021-08-31,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,파주시,운정2동
273,서울특별시 강동구 둔촌제2동,나이키 조던1 로우 스타피쉬 235,0,163135512,300000,3,3831131,1630407361,1,2021-08-31 19:56:01,2021-08-31,235,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,강동구,둔촌제2동
274,경상북도 경산시 남부동,나이키 에어조던 로우 1 스타피쉬 240,0,163164641,250000,3,1134210,1630403480,1,2021-08-31 18:51:20,2021-08-31,240,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경상북도,경산시,남부동
275,경기도 안양시 동안구 범계동,조던1 로우 OG 스타피쉬 260,2,163185673,285000,3,4501781,1630390494,2,2021-08-31 15:14:54,2021-08-31,260,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,안양시,동안구 범계동
276,경기도 남양주시 다산1동,조던 1 로우 OG 스타피쉬 270(남성),0,163238310,300000,3,5410634,1630389566,1,2021-08-31 14:59:26,2021-08-31,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,남양주시,다산1동
277,부산광역시 사하구 괴정제3동,나이키 조던1 로우 스타피쉬 250 판매,0,163226182,300000,3,2658980,1630380207,2,2021-08-31 12:23:27,2021-08-31,250,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,부산광역시,사하구,괴정제3동
278,서울특별시 성북구 보문동,조던1로우OG스타피쉬 285,0,163219854,320000,3,5298739,1630374267,2,2021-08-31 10:44:27,2021-08-31,285,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,성북구,보문동
279,서울특별시 마포구 성산제1동,[260] 조던 1 로우 og 스타피쉬 나이키 공홈 드로우,1,163204457,290000,3,1249912,1630338084,2,2021-08-31 00:41:24,2021-08-31,260,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,마포구,성산제1동
280,경기도 부천시 심곡본동,나이키 조던 1 로우 스타피쉬 275,0,163187460,300000,3,12668438,1630329255,1,2021-08-30 22:14:15,2021-08-30,275,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,부천시,심곡본동
281,충청북도 청주시 흥덕구 복대1동,조던1 로우 og 스타피쉬 280사이즈,0,163188148,305000,3,5713914,1630327308,2,2021-08-30 21:41:48,2021-08-30,280,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,충청북도,청주시,흥덕구 복대1동
282,서울특별시 송파구 거여1동,조던 1 로우 og 스타피쉬 (270),0,163172177,300000,3,75085161,1630316881,2,2021-08-30 18:48:01,2021-08-30,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,송파구,거여1동
283,서울특별시 성동구 금호4가동,조던1 스타피쉬 로우 280,0,163171476,330000,3,12854413,1630316394,1,2021-08-30 18:39:54,2021-08-30,280,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,성동구,금호4가동
284,서울특별시 송파구 문정2동,조던 1 로우 og 스타피쉬 275,0,163163269,320000,3,3242872,1630311104,1,2021-08-30 17:11:44,2021-08-30,275,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,송파구,문정2동
285,경기도 안양시 동안구 비산3동,나이키 조던1 로우 스타피쉬(290size),0,163148767,290000,3,3778826,1630301189,1,2021-08-30 14:26:29,2021-08-30,290,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,안양시,동안구 비산3동
286,서울특별시 양천구 신월6동,조던1 로우 스타피쉬 270 판매,1,163148666,300000,3,1314914,1630301120,1,2021-08-30 14:25:20,2021-08-30,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,양천구,신월6동
287,서울특별시 강서구 등촌제1동,에어 조던 1 로우 스타피쉬 280,1,163142284,350000,3,6633960,1630296285,1,2021-08-30 13:04:45,2021-08-30,280,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,강서구,등촌제1동
288,충청남도 당진시 당진2동,조던1로우OG 스타피쉬 260 당첨,0,163138423,280000,3,11075261,1630292988,1,2021-08-30 12:09:48,2021-08-30,260,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,충청남도,당진시,당진2동
289,서울특별시 관악구 보라매동,조던1 og 스타피쉬 250,1,163137605,265000,3,5049363,1630292317,1,2021-08-30 11:58:37,2021-08-30,250,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,관악구,보라매동
290,충청북도 청주시 흥덕구 복대1동,조던1로우 스타피쉬 235사이즈 판매해요,3,163137409,245000,3,77323084,1630292144,2,2021-08-30 11:55:44,2021-08-30,235,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,충청북도,청주시,흥덕구 복대1동
291,NULL,260 조던1 로우 OG 스타피쉬,1,163137366,0,3,4724488,1630292101,1,2021-08-30 11:55:01,2021-08-30,260,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,NUL,NUL,NULL
292,충청북도 진천군 진천읍,나이키 에어 조던 1 로우 스타피쉬 250,0,163136494,300000,3,4260052,1630291968,2,2021-08-30 11:52:48,2021-08-30,250,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,충청북도,진천군,진천읍
293,서울특별시 마포구 상암동,[260] 조던1로우 스타피쉬,2,163137106,280000,3,13003581,1630291901,2,2021-08-30 11:51:41,2021-08-30,260,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,마포구,상암동
294,부산광역시 수영구 망미제2동,[280]조던1 로우 스타피쉬,2,163136446,290000,3,2474411,1630291251,1,2021-08-30 11:40:51,2021-08-30,280,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,부산광역시,수영구,망미제2동
295,경기도 부천시 심곡본1동,조던1 로우 스타피쉬 275판매,1,163136247,250000,3,5221848,1630291086,1,2021-08-30 11:38:06,2021-08-30,275,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,부천시,심곡본1동
296,강원도 동해시 송정동,(270) 나이키 조던1 로우 스타피쉬 판매합니다.!,1,163136167,250000,3,2078585,1630291006,2,2021-08-30 11:36:46,2021-08-30,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,강원도,동해시,송정동
297,경기도 파주시 운정2동,조던1 로우 스타피쉬 285,0,163136020,270000,3,10951445,1630290914,2,2021-08-30 11:35:14,2021-08-30,285,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,파주시,운정2동
298,전라남도 광양시 중마동,나이키 조던 1 로우 스타피쉬 270,0,163135759,265000,3,74374315,1630290659,2,2021-08-30 11:30:59,2021-08-30,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,전라남도,광양시,중마동
299,충청남도 천안시 서북구 성정1동,조던1 로우 스타피쉬 255 당첨된거 바로 판매,0,163135631,270000,3,3103936,1630290551,1,2021-08-30 11:29:11,2021-08-30,255,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,충청남도,천안시,서북구 성정1동
300,경기도 군포시 군포2동,조던1 로우 스타피쉬 270사이즈 판매,0,163135034,260000,3,6801431,1630290022,2,2021-08-30 11:20:22,2021-08-30,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,군포시,군포2동
301,경기도 평택시 비전2동,(260) 조던1 로우 스타피쉬,2,163135003,259000,3,952963,1630289985,1,2021-08-30 11:19:45,2021-08-30,260,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,평택시,비전2동
302,NULL,(270)조던1로우 og 스타피쉬,2,163134662,260000,3,12170569,1630289691,1,2021-08-30 11:14:51,2021-08-30,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,NUL,NUL,NULL
303,NULL,에어조던 1로우 OG 스타피쉬 255,0,163134624,289000,3,3498113,1630289657,1,2021-08-30 11:14:17,2021-08-30,255,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,NUL,NUL,NULL
304,충청남도 천안시 서북구 부성1동,조던1 로우 스타피쉬 275 판매합니다.,0,163134475,269000,3,6065489,1630289535,2,2021-08-30 11:12:15,2021-08-30,275,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,충청남도,천안시,서북구 부성1동
